Enter the serial port of the morteren (default /dev/ttyACM0 ):Enter the serial port of the vinke (default /dev/ttyACM1 ):p	1.900000	i	1.111000	d	0.200000	min	-255.000000	max	255.000000
vinkel	1.520000	error	21.480000	ønsked vinkel	23	shardpwm	29	tid delat	0.000995
vinkel	1.550000	error	21.450000	ønsked vinkel	23	shardpwm	32	tid delat	0.010006
vinkel	1.840000	error	21.160000	ønsked vinkel	23	shardpwm	-24	tid delat	0.001004
vinkel	1.870000	error	21.130000	ønsked vinkel	23	shardpwm	26	tid delat	0.000995
vinkel	1.970000	error	21.030000	ønsked vinkel	23	shardpwm	12	tid delat	0.000994
vinkel	2.150000	error	20.850000	ønsked vinkel	23	shardpwm	-3	tid delat	0.001004
vinkel	2.060000	error	20.940000	ønsked vinkel	23	shardpwm	34	tid delat	0.010011
vinkel	2.480000	error	20.520000	ønsked vinkel	23	shardpwm	-52	tid delat	0.000989
vinkel	2.550000	error	20.450000	ønsked vinkel	23	shardpwm	18	tid delat	0.001005
vinkel	2.460000	error	20.540000	ønsked vinkel	23	shardpwm	50	tid delat	0.000994
vinkel	2.400000	error	20.600000	ønsked vinkel	23	shardpwm	33	tid delat	0.009009
vinkel	2.820000	error	20.180000	ønsked vinkel	23	shardpwm	-52	tid delat	0.000997
vinkel	2.890000	error	20.110000	ønsked vinkel	23	shardpwm	17	tid delat	0.001015
vinkel	2.960000	error	22.040000	ønsked vinkel	25	shardpwm	78	tid delat	0.008988
vinkel	3.400000	error	21.600000	ønsked vinkel	25	shardpwm	-52	tid delat	0.001008
vinkel	3.450000	error	21.550000	ønsked vinkel	25	shardpwm	24	tid delat	0.000986
vinkel	3.500000	error	21.500000	ønsked vinkel	25	shardpwm	33	tid delat	0.009000
vinkel	3.960000	error	21.040000	ønsked vinkel	25	shardpwm	-58	tid delat	0.000994
vinkel	4.050000	error	20.950000	ønsked vinkel	25	shardpwm	16	tid delat	0.001017
vinkel	4.110000	error	20.890000	ønsked vinkel	25	shardpwm	21	tid delat	0.001006
vinkel	4.160000	error	20.840000	ønsked vinkel	25	shardpwm	32	tid delat	0.008025
vinkel	4.360000	error	20.640000	ønsked vinkel	25	shardpwm	-8	tid delat	0.000952
vinkel	4.390000	error	20.610000	ønsked vinkel	25	shardpwm	27	tid delat	0.001005
vinkel	4.530000	error	20.470000	ønsked vinkel	25	shardpwm	5	tid delat	0.000996
vinkel	4.570000	error	20.430000	ønsked vinkel	25	shardpwm	32	tid delat	0.008008
vinkel	4.690000	error	20.310000	ønsked vinkel	25	shardpwm	8	tid delat	0.000996
vinkel	4.710000	error	20.290000	ønsked vinkel	25	shardpwm	29	tid delat	0.000999
vinkel	4.700000	error	20.300000	ønsked vinkel	25	shardpwm	35	tid delat	0.001002
vinkel	4.730000	error	20.270000	ønsked vinkel	25	shardpwm	32	tid delat	0.007999
vinkel	4.870000	error	20.130000	ønsked vinkel	25	shardpwm	4	tid delat	0.000995
vinkel	4.930000	error	20.070000	ønsked vinkel	25	shardpwm	20	tid delat	0.001004
vinkel	5.060000	error	19.940000	ønsked vinkel	25	shardpwm	6	tid delat	0.001011
vinkel	5.060000	error	19.940000	ønsked vinkel	25	shardpwm	32	tid delat	0.000990
vinkel	5.080000	error	19.920000	ønsked vinkel	25	shardpwm	32	tid delat	0.008014
vinkel	5.220000	error	19.780000	ønsked vinkel	25	shardpwm	4	tid delat	0.000995
vinkel	5.210000	error	19.790000	ønsked vinkel	25	shardpwm	34	tid delat	0.000992
vinkel	5.200000	error	19.800000	ønsked vinkel	25	shardpwm	34	tid delat	0.001004
vinkel	5.180000	error	19.820000	ønsked vinkel	25	shardpwm	33	tid delat	0.008000
vinkel	5.030000	error	19.970000	ønsked vinkel	25	shardpwm	63	tid delat	0.000995
vinkel	5.020000	error	19.980000	ønsked vinkel	25	shardpwm	35	tid delat	0.001005
vinkel	5.030000	error	19.970000	ønsked vinkel	25	shardpwm	31	tid delat	0.000993
vinkel	5.040000	error	19.960000	ønsked vinkel	25	shardpwm	33	tid delat	0.008037
vinkel	5.060000	error	19.940000	ønsked vinkel	25	shardpwm	29	tid delat	0.000995
vinkel	4.970000	error	20.030000	ønsked vinkel	25	shardpwm	51	tid delat	0.000994
vinkel	4.980000	error	20.020000	ønsked vinkel	25	shardpwm	31	tid delat	0.001014
vinkel	5.010000	error	19.990000	ønsked vinkel	25	shardpwm	27	tid delat	0.000999
vinkel	5.150000	error	19.850000	ønsked vinkel	25	shardpwm	29	tid delat	0.007964
vinkel	5.030000	error	19.970000	ønsked vinkel	25	shardpwm	57	tid delat	0.001002
vinkel	5.010000	error	19.990000	ønsked vinkel	25	shardpwm	37	tid delat	0.000995
vinkel	5.030000	error	19.970000	ønsked vinkel	25	shardpwm	29	tid delat	0.001040
vinkel	5.030000	error	22.970000	ønsked vinkel	28	shardpwm	114	tid delat	0.007970
vinkel	4.900000	error	23.100000	ønsked vinkel	28	shardpwm	66	tid delat	0.000992
vinkel	4.940000	error	23.060000	ønsked vinkel	28	shardpwm	31	tid delat	0.001003
vinkel	4.930000	error	23.070000	ønsked vinkel	28	shardpwm	41	tid delat	0.001003
vinkel	4.960000	error	23.040000	ønsked vinkel	28	shardpwm	39	tid delat	0.008038
vinkel	5.110000	error	22.890000	ønsked vinkel	28	shardpwm	8	tid delat	0.000968
vinkel	5.120000	error	22.880000	ønsked vinkel	28	shardpwm	37	tid delat	0.001006
vinkel	5.150000	error	22.850000	ønsked vinkel	28	shardpwm	33	tid delat	0.000994
vinkel	5.110000	error	22.890000	ønsked vinkel	28	shardpwm	41	tid delat	0.007997
vinkel	5.370000	error	22.630000	ønsked vinkel	28	shardpwm	-12	tid delat	0.000995
vinkel	5.350000	error	22.650000	ønsked vinkel	28	shardpwm	43	tid delat	0.001005
vinkel	5.410000	error	22.590000	ønsked vinkel	28	shardpwm	27	tid delat	0.000995
vinkel	5.350000	error	22.650000	ønsked vinkel	28	shardpwm	41	tid delat	0.008000
vinkel	5.460000	error	22.540000	ønsked vinkel	28	shardpwm	17	tid delat	0.001003
vinkel	5.450000	error	22.550000	ønsked vinkel	28	shardpwm	41	tid delat	0.000993
vinkel	5.390000	error	22.610000	ønsked vinkel	28	shardpwm	51	tid delat	0.001005
vinkel	5.410000	error	22.590000	ønsked vinkel	28	shardpwm	39	tid delat	0.008020
vinkel	5.530000	error	22.470000	ønsked vinkel	28	shardpwm	15	tid delat	0.000977
vinkel	5.650000	error	22.350000	ønsked vinkel	28	shardpwm	15	tid delat	0.001003
vinkel	5.740000	error	22.260000	ønsked vinkel	28	shardpwm	21	tid delat	0.001028
vinkel	5.750000	error	22.250000	ønsked vinkel	28	shardpwm	39	tid delat	0.007976
vinkel	5.880000	error	22.120000	ønsked vinkel	28	shardpwm	13	tid delat	0.001002
vinkel	5.930000	error	22.070000	ønsked vinkel	28	shardpwm	29	tid delat	0.000991
vinkel	5.930000	error	22.070000	ønsked vinkel	28	shardpwm	39	tid delat	0.001002
vinkel	5.900000	error	22.100000	ønsked vinkel	28	shardpwm	40	tid delat	0.008002
vinkel	6.140000	error	21.860000	ønsked vinkel	28	shardpwm	-8	tid delat	0.001003
vinkel	6.170000	error	21.830000	ønsked vinkel	28	shardpwm	33	tid delat	0.000997
vinkel	6.170000	error	21.830000	ønsked vinkel	28	shardpwm	39	tid delat	0.001000
vinkel	6.220000	error	21.780000	ønsked vinkel	28	shardpwm	38	tid delat	0.007999
vinkel	6.430000	error	21.570000	ønsked vinkel	28	shardpwm	-3	tid delat	0.000994
vinkel	6.460000	error	21.540000	ønsked vinkel	28	shardpwm	32	tid delat	0.001019
vinkel	6.420000	error	21.580000	ønsked vinkel	28	shardpwm	46	tid delat	0.001011
vinkel	6.550000	error	21.450000	ønsked vinkel	28	shardpwm	35	tid delat	0.007982
vinkel	6.770000	error	21.230000	ønsked vinkel	28	shardpwm	-5	tid delat	0.001008
vinkel	6.810000	error	21.190000	ønsked vinkel	28	shardpwm	30	tid delat	0.000991
vinkel	6.880000	error	23.120000	ønsked vinkel	30	shardpwm	90	tid delat	0.008023
vinkel	7.090000	error	22.910000	ønsked vinkel	30	shardpwm	0	tid delat	0.001003
vinkel	7.230000	error	22.770000	ønsked vinkel	30	shardpwm	13	tid delat	0.000998
vinkel	7.160000	error	22.840000	ønsked vinkel	30	shardpwm	55	tid delat	0.001004
vinkel	7.130000	error	22.870000	ønsked vinkel	30	shardpwm	42	tid delat	0.008008
vinkel	7.280000	error	22.720000	ønsked vinkel	30	shardpwm	11	tid delat	0.000997
vinkel	7.360000	error	22.640000	ønsked vinkel	30	shardpwm	25	tid delat	0.000998
vinkel	7.350000	error	22.650000	ønsked vinkel	30	shardpwm	43	tid delat	0.000964
vinkel	7.390000	error	22.610000	ønsked vinkel	30	shardpwm	40	tid delat	0.008029
vinkel	7.740000	error	22.260000	ønsked vinkel	30	shardpwm	-29	tid delat	0.000986
vinkel	7.770000	error	22.230000	ønsked vinkel	30	shardpwm	35	tid delat	0.000978
vinkel	7.830000	error	22.170000	ønsked vinkel	30	shardpwm	29	tid delat	0.001007
vinkel	7.910000	error	22.090000	ønsked vinkel	30	shardpwm	39	tid delat	0.008000
vinkel	8.190000	error	21.810000	ønsked vinkel	30	shardpwm	-15	tid delat	0.000993
vinkel	8.260000	error	21.740000	ønsked vinkel	30	shardpwm	27	tid delat	0.001033
vinkel	8.320000	error	21.680000	ønsked vinkel	30	shardpwm	28	tid delat	0.000979
vinkel	8.430000	error	21.570000	ønsked vinkel	30	shardpwm	37	tid delat	0.008012
vinkel	8.780000	error	21.220000	ønsked vinkel	30	shardpwm	-29	tid delat	0.001003
vinkel	8.910000	error	21.090000	ønsked vinkel	30	shardpwm	13	tid delat	0.000997
vinkel	9.050000	error	20.950000	ønsked vinkel	30	shardpwm	11	tid delat	0.001005
vinkel	9.190000	error	20.810000	ønsked vinkel	30	shardpwm	35	tid delat	0.008004
vinkel	9.690000	error	20.310000	ønsked vinkel	30	shardpwm	-61	tid delat	0.000999
vinkel	9.710000	error	20.290000	ønsked vinkel	30	shardpwm	34	tid delat	0.000986
vinkel	9.760000	error	20.240000	ønsked vinkel	30	shardpwm	28	tid delat	0.001008
vinkel	9.930000	error	20.070000	ønsked vinkel	30	shardpwm	32	tid delat	0.006000
vinkel	10.460000	error	19.540000	ønsked vinkel	30	shardpwm	-71	tid delat	0.000976
vinkel	10.600000	error	19.400000	ønsked vinkel	30	shardpwm	9	tid delat	0.001034
vinkel	10.550000	error	19.450000	ønsked vinkel	30	shardpwm	38	tid delat	0.006003
vinkel	10.850000	error	19.150000	ønsked vinkel	30	shardpwm	-26	tid delat	0.000954
vinkel	10.840000	error	19.160000	ønsked vinkel	30	shardpwm	38	tid delat	0.001039
vinkel	10.900000	error	19.100000	ønsked vinkel	30	shardpwm	34	tid delat	0.005998
vinkel	11.240000	error	18.760000	ønsked vinkel	30	shardpwm	-33	tid delat	0.000973
vinkel	11.290000	error	18.710000	ønsked vinkel	30	shardpwm	26	tid delat	0.001030
vinkel	11.500000	error	18.500000	ønsked vinkel	30	shardpwm	28	tid delat	0.005989
vinkel	12.080000	error	17.920000	ønsked vinkel	30	shardpwm	-84	tid delat	0.000977
vinkel	12.150000	error	17.850000	ønsked vinkel	30	shardpwm	20	tid delat	0.001005
vinkel	12.200000	error	17.800000	ønsked vinkel	30	shardpwm	24	tid delat	0.000992
vinkel	12.290000	error	20.710000	ønsked vinkel	33	shardpwm	136	tid delat	0.006001
vinkel	12.680000	error	20.320000	ønsked vinkel	33	shardpwm	-36	tid delat	0.001034
vinkel	12.750000	error	20.250000	ønsked vinkel	33	shardpwm	25	tid delat	0.001006
vinkel	12.810000	error	20.190000	ønsked vinkel	33	shardpwm	37	tid delat	0.005967
vinkel	12.930000	error	20.070000	ønsked vinkel	33	shardpwm	16	tid delat	0.001055
vinkel	13.010000	error	19.990000	ønsked vinkel	33	shardpwm	22	tid delat	0.000961
vinkel	13.140000	error	19.860000	ønsked vinkel	33	shardpwm	34	tid delat	0.005981
vinkel	13.480000	error	19.520000	ønsked vinkel	33	shardpwm	-29	tid delat	0.000999
vinkel	13.560000	error	19.440000	ønsked vinkel	33	shardpwm	22	tid delat	0.001007
vinkel	13.520000	error	19.480000	ønsked vinkel	33	shardpwm	39	tid delat	0.006003
vinkel	13.850000	error	19.150000	ønsked vinkel	33	shardpwm	-29	tid delat	0.000991
vinkel	13.880000	error	19.120000	ønsked vinkel	33	shardpwm	31	tid delat	0.001000
vinkel	14.070000	error	18.930000	ønsked vinkel	33	shardpwm	30	tid delat	0.006001
vinkel	14.380000	error	18.620000	ønsked vinkel	33	shardpwm	-25	tid delat	0.000997
vinkel	14.430000	error	18.570000	ønsked vinkel	33	shardpwm	26	tid delat	0.001006
vinkel	14.480000	error	18.520000	ønsked vinkel	33	shardpwm	35	tid delat	0.005992
vinkel	14.840000	error	18.160000	ønsked vinkel	33	shardpwm	-33	tid delat	0.001034
vinkel	14.920000	error	18.080000	ønsked vinkel	33	shardpwm	19	tid delat	0.000994
vinkel	15.010000	error	17.990000	ønsked vinkel	33	shardpwm	32	tid delat	0.006008
vinkel	15.260000	error	17.740000	ønsked vinkel	33	shardpwm	-14	tid delat	0.001000
vinkel	15.430000	error	17.570000	ønsked vinkel	33	shardpwm	0	tid delat	0.000975
vinkel	15.490000	error	17.510000	ønsked vinkel	33	shardpwm	33	tid delat	0.005988
vinkel	15.830000	error	17.170000	ønsked vinkel	33	shardpwm	-33	tid delat	0.001006
vinkel	15.920000	error	17.080000	ønsked vinkel	33	shardpwm	16	tid delat	0.000993
vinkel	15.950000	error	17.050000	ønsked vinkel	33	shardpwm	28	tid delat	0.001008
vinkel	16.010000	error	16.990000	ønsked vinkel	33	shardpwm	32	tid delat	0.005998
vinkel	16.320000	error	16.680000	ønsked vinkel	33	shardpwm	-28	tid delat	0.000995
vinkel	16.370001	error	16.629999	ønsked vinkel	33	shardpwm	23	tid delat	0.001012
vinkel	16.379999	error	16.620001	ønsked vinkel	33	shardpwm	33	tid delat	0.005993
vinkel	17.040001	error	15.959999	ønsked vinkel	33	shardpwm	-100	tid delat	0.000992
vinkel	17.100000	error	15.900000	ønsked vinkel	33	shardpwm	20	tid delat	0.001006
vinkel	17.170000	error	15.830000	ønsked vinkel	33	shardpwm	30	tid delat	0.006010
vinkel	17.520000	error	15.480000	ønsked vinkel	33	shardpwm	-38	tid delat	0.001000
vinkel	17.570000	error	15.430000	ønsked vinkel	33	shardpwm	21	tid delat	0.000995
vinkel	17.620001	error	15.379999	ønsked vinkel	33	shardpwm	29	tid delat	0.006023
vinkel	17.840000	error	15.160000	ønsked vinkel	33	shardpwm	-13	tid delat	0.000973
vinkel	17.870001	error	15.129999	ønsked vinkel	33	shardpwm	25	tid delat	0.001000
vinkel	17.900000	error	15.100000	ønsked vinkel	33	shardpwm	30	tid delat	0.006007
vinkel	18.100000	error	17.900000	ønsked vinkel	36	shardpwm	255	tid delat	0.000993
vinkel	18.100000	error	17.900000	ønsked vinkel	36	shardpwm	36	tid delat	0.001003
vinkel	18.049999	error	17.950001	ønsked vinkel	36	shardpwm	38	tid delat	0.005999
vinkel	17.990000	error	18.010000	ønsked vinkel	36	shardpwm	48	tid delat	0.001022
vinkel	17.910000	error	18.090000	ønsked vinkel	36	shardpwm	53	tid delat	0.000991
vinkel	17.940001	error	18.059999	ønsked vinkel	36	shardpwm	36	tid delat	0.005989
vinkel	17.940001	error	18.059999	ønsked vinkel	36	shardpwm	37	tid delat	0.000995
vinkel	17.940001	error	18.059999	ønsked vinkel	36	shardpwm	37	tid delat	0.001005
vinkel	17.980000	error	18.020000	ønsked vinkel	36	shardpwm	36	tid delat	0.006998
vinkel	17.980000	error	18.020000	ønsked vinkel	36	shardpwm	37	tid delat	0.001009
vinkel	18.010000	error	17.990000	ønsked vinkel	36	shardpwm	31	tid delat	0.000993
vinkel	18.020000	error	17.980000	ønsked vinkel	36	shardpwm	37	tid delat	0.006000
vinkel	17.770000	error	18.230000	ønsked vinkel	36	shardpwm	87	tid delat	0.000999
vinkel	17.730000	error	18.270000	ønsked vinkel	36	shardpwm	46	tid delat	0.000993
vinkel	17.730000	error	18.270000	ønsked vinkel	36	shardpwm	38	tid delat	0.006008
vinkel	17.670000	error	18.330000	ønsked vinkel	36	shardpwm	50	tid delat	0.001002
vinkel	17.719999	error	18.280001	ønsked vinkel	36	shardpwm	28	tid delat	0.001022
vinkel	17.709999	error	18.290001	ønsked vinkel	36	shardpwm	38	tid delat	0.005970
vinkel	17.850000	error	18.150000	ønsked vinkel	36	shardpwm	10	tid delat	0.001003
vinkel	17.910000	error	18.090000	ønsked vinkel	36	shardpwm	26	tid delat	0.001044
vinkel	17.940001	error	18.059999	ønsked vinkel	36	shardpwm	37	tid delat	0.005969
vinkel	18.070000	error	17.930000	ønsked vinkel	36	shardpwm	11	tid delat	0.001003
vinkel	18.120001	error	17.879999	ønsked vinkel	36	shardpwm	27	tid delat	0.000982
vinkel	18.209999	error	17.790001	ønsked vinkel	36	shardpwm	34	tid delat	0.005999
vinkel	18.440001	error	17.559999	ønsked vinkel	36	shardpwm	-7	tid delat	0.001020
vinkel	18.490000	error	17.510000	ønsked vinkel	36	shardpwm	27	tid delat	0.001001
vinkel	18.540001	error	17.459999	ønsked vinkel	36	shardpwm	35	tid delat	0.005988
vinkel	18.639999	error	17.360001	ønsked vinkel	36	shardpwm	16	tid delat	0.000993
vinkel	18.629999	error	17.370001	ønsked vinkel	36	shardpwm	39	tid delat	0.001005
vinkel	18.639999	error	17.360001	ønsked vinkel	36	shardpwm	36	tid delat	0.006004
vinkel	18.900000	error	17.100000	ønsked vinkel	36	shardpwm	-15	tid delat	0.000998
vinkel	18.969999	error	17.030001	ønsked vinkel	36	shardpwm	22	tid delat	0.000999
vinkel	19.000000	error	17.000000	ønsked vinkel	36	shardpwm	35	tid delat	0.007003
vinkel	19.160000	error	16.840000	ønsked vinkel	36	shardpwm	4	tid delat	0.000996
vinkel	19.170000	error	16.830000	ønsked vinkel	36	shardpwm	36	tid delat	0.006999
vinkel	19.450001	error	16.549999	ønsked vinkel	36	shardpwm	-19	tid delat	0.001002
vinkel	19.469999	error	16.530001	ønsked vinkel	36	shardpwm	32	tid delat	0.001029
vinkel	19.540001	error	19.459999	ønsked vinkel	39	shardpwm	139	tid delat	0.005983
vinkel	19.870001	error	19.129999	ønsked vinkel	39	shardpwm	-22	tid delat	0.001047
vinkel	19.900000	error	19.100000	ønsked vinkel	39	shardpwm	34	tid delat	0.000954
vinkel	19.930000	error	19.070000	ønsked vinkel	39	shardpwm	40	tid delat	0.005995
vinkel	20.070000	error	18.930000	ønsked vinkel	39	shardpwm	13	tid delat	0.001029
vinkel	20.120001	error	18.879999	ønsked vinkel	39	shardpwm	30	tid delat	0.000974
vinkel	20.150000	error	18.850000	ønsked vinkel	39	shardpwm	39	tid delat	0.006031
vinkel	20.270000	error	18.730000	ønsked vinkel	39	shardpwm	15	tid delat	0.000973
vinkel	20.290001	error	18.709999	ønsked vinkel	39	shardpwm	36	tid delat	0.001013
vinkel	20.370001	error	18.629999	ønsked vinkel	39	shardpwm	37	tid delat	0.005976
vinkel	20.639999	error	18.360001	ønsked vinkel	39	shardpwm	-13	tid delat	0.001014
vinkel	20.639999	error	18.360001	ønsked vinkel	39	shardpwm	40	tid delat	0.001003
vinkel	20.610001	error	18.389999	ønsked vinkel	39	shardpwm	41	tid delat	0.005984
vinkel	21.059999	error	17.940001	ønsked vinkel	39	shardpwm	-50	tid delat	0.001005
vinkel	21.090000	error	17.910000	ønsked vinkel	39	shardpwm	33	tid delat	0.001010
vinkel	21.139999	error	17.860001	ønsked vinkel	39	shardpwm	37	tid delat	0.005986
vinkel	21.570000	error	17.430000	ønsked vinkel	39	shardpwm	-46	tid delat	0.001014
vinkel	21.639999	error	17.360001	ønsked vinkel	39	shardpwm	24	tid delat	0.000989
vinkel	21.780001	error	17.219999	ønsked vinkel	39	shardpwm	33	tid delat	0.006021
vinkel	22.150000	error	16.850000	ønsked vinkel	39	shardpwm	-37	tid delat	0.000985
vinkel	22.129999	error	16.870001	ønsked vinkel	39	shardpwm	41	tid delat	0.000996
vinkel	22.190001	error	16.809999	ønsked vinkel	39	shardpwm	35	tid delat	0.005992
vinkel	22.510000	error	16.490000	ønsked vinkel	39	shardpwm	-26	tid delat	0.001009
vinkel	22.610001	error	16.389999	ønsked vinkel	39	shardpwm	16	tid delat	0.000993
vinkel	22.590000	error	16.410000	ønsked vinkel	39	shardpwm	37	tid delat	0.005001
vinkel	22.809999	error	16.190001	ønsked vinkel	39	shardpwm	-7	tid delat	0.001002
vinkel	23.000000	error	16.000000	ønsked vinkel	39	shardpwm	-1	tid delat	0.001016
vinkel	23.160000	error	15.840000	ønsked vinkel	39	shardpwm	30	tid delat	0.005976
vinkel	23.480000	error	15.520000	ønsked vinkel	39	shardpwm	-28	tid delat	0.000995
vinkel	23.559999	error	15.440001	ønsked vinkel	39	shardpwm	19	tid delat	0.001007
vinkel	23.650000	error	15.350000	ønsked vinkel	39	shardpwm	32	tid delat	0.006000
vinkel	24.000000	error	15.000000	ønsked vinkel	39	shardpwm	-35	tid delat	0.000990
vinkel	24.059999	error	14.940001	ønsked vinkel	39	shardpwm	22	tid delat	0.001031
vinkel	24.139999	error	14.860001	ønsked vinkel	39	shardpwm	31	tid delat	0.005994
vinkel	24.420000	error	14.580000	ønsked vinkel	39	shardpwm	-22	tid delat	0.000988
vinkel	24.549999	error	14.450001	ønsked vinkel	39	shardpwm	7	tid delat	0.001007
vinkel	24.600000	error	17.400000	ønsked vinkel	42	shardpwm	137	tid delat	0.006001
vinkel	24.719999	error	17.280001	ønsked vinkel	42	shardpwm	15	tid delat	0.001004
vinkel	24.750000	error	17.250000	ønsked vinkel	42	shardpwm	33	tid delat	0.000991
vinkel	24.850000	error	17.150000	ønsked vinkel	42	shardpwm	35	tid delat	0.005993
vinkel	24.959999	error	17.040001	ønsked vinkel	42	shardpwm	17	tid delat	0.001006
vinkel	25.049999	error	16.950001	ønsked vinkel	42	shardpwm	20	tid delat	0.000995
vinkel	25.190001	error	16.809999	ønsked vinkel	42	shardpwm	34	tid delat	0.006006
vinkel	25.510000	error	16.490000	ønsked vinkel	42	shardpwm	-25	tid delat	0.001003
vinkel	25.500000	error	16.500000	ønsked vinkel	42	shardpwm	40	tid delat	0.000989
vinkel	25.510000	error	16.490000	ønsked vinkel	42	shardpwm	37	tid delat	0.006003
vinkel	25.790001	error	16.209999	ønsked vinkel	42	shardpwm	-18	tid delat	0.001001
vinkel	25.830000	error	16.170000	ønsked vinkel	42	shardpwm	36	tid delat	0.005998
vinkel	25.870001	error	16.129999	ønsked vinkel	42	shardpwm	29	tid delat	0.000993
vinkel	25.910000	error	16.090000	ønsked vinkel	42	shardpwm	29	tid delat	0.001015
vinkel	25.879999	error	16.120001	ønsked vinkel	42	shardpwm	38	tid delat	0.005999
vinkel	26.030001	error	15.969999	ønsked vinkel	42	shardpwm	7	tid delat	0.000995
vinkel	26.030001	error	15.969999	ønsked vinkel	42	shardpwm	37	tid delat	0.001000
vinkel	26.020000	error	15.980000	ønsked vinkel	42	shardpwm	38	tid delat	0.005998
vinkel	26.020000	error	15.980000	ønsked vinkel	42	shardpwm	37	tid delat	0.000995
vinkel	26.160000	error	15.840000	ønsked vinkel	42	shardpwm	9	tid delat	0.001006
vinkel	26.160000	error	15.840000	ønsked vinkel	42	shardpwm	37	tid delat	0.006007
vinkel	26.299999	error	15.700001	ønsked vinkel	42	shardpwm	9	tid delat	0.000992
vinkel	26.299999	error	15.700001	ønsked vinkel	42	shardpwm	37	tid delat	0.001014
